Store,Date,Weekly_Expenses
25,4/22/2011 0:00,364186
25,4/29/2011 0:00,342815
25,5/6/2011 0:00,679267
25,5/13/2011 0:00,491698
25,5/20/2011 0:00,450116
25,5/27/2011 0:00,654800
25,6/3/2011 0:00,468930
25,6/10/2011 0:00,594139
25,6/17/2011 0:00,650654
25,6/24/2011 0:00,536692
25,7/1/2011 0:00,632184
25,7/8/2011 0:00,439590
25,7/15/2011 0:00,590605
25,7/22/2011 0:00,482830
25,7/29/2011 0:00,641006
25,8/5/2011 0:00,387284
25,8/12/2011 0:00,609791
25,8/19/2011 0:00,396422
25,8/26/2011 0:00,300308
25,9/2/2011 0:00,410599
25,9/9/2011 0:00,595401
25,9/16/2011 0:00,501347
25,9/23/2011 0:00,435236
25,9/30/2011 0:00,340037
25,10/7/2011 0:00,515155
25,10/14/2011 0:00,498274
25,10/21/2011 0:00,435674
25,10/28/2011 0:00,691834
25,11/4/2011 0:00,659009
25,11/11/2011 0:00,657418
25,11/18/2011 0:00,339996
25,11/25/2011 0:00,539562
25,12/2/2011 0:00,358688
25,12/9/2011 0:00,334572
25,12/16/2011 0:00,560717
25,12/23/2011 0:00,459473
25,12/30/2011 0:00,306648
25,1/6/2012 0:00,354922
25,1/13/2012 0:00,321999
25,1/20/2012 0:00,574337
25,1/27/2012 0:00,405237
25,2/3/2012 0:00,318409
25,2/10/2012 0:00,347088
25,2/17/2012 0:00,615425
25,2/24/2012 0:00,402758
25,3/2/2012 0:00,371456
25,3/9/2012 0:00,462451
25,3/16/2012 0:00,541671
25,3/23/2012 0:00,689269
25,3/30/2012 0:00,469125
25,4/6/2012 0:00,528270
25,4/13/2012 0:00,656468
25,4/20/2012 0:00,500673
25,4/27/2012 0:00,699220
25,5/4/2012 0:00,515954
25,5/11/2012 0:00,419250
25,5/18/2012 0:00,495455
25,5/25/2012 0:00,384114
25,6/1/2012 0:00,325489
25,6/8/2012 0:00,334225
25,6/15/2012 0:00,456956
25,6/22/2012 0:00,391176
25,6/29/2012 0:00,610527
25,7/6/2012 0:00,428169
25,7/13/2012 0:00,675983
25,7/20/2012 0:00,456374
25,7/27/2012 0:00,582209
25,8/3/2012 0:00,696217
25,8/10/2012 0:00,334633
25,8/17/2012 0:00,557375
25,8/24/2012 0:00,367629
25,8/31/2012 0:00,543716
25,9/7/2012 0:00,467906
25,9/14/2012 0:00,476125
25,9/21/2012 0:00,445349
25,9/28/2012 0:00,580609
25,10/5/2012 0:00,463741
25,10/12/2012 0:00,439619
25,10/19/2012 0:00,353283
25,10/26/2012 0:00,440514
26,2/5/2010 0:00,624443
26,2/12/2010 0:00,504215
26,2/19/2010 0:00,534539
26,2/26/2010 0:00,540438
26,3/5/2010 0:00,371411
26,3/12/2010 0:00,621599
26,3/19/2010 0:00,394174
26,3/26/2010 0:00,338068
26,4/2/2010 0:00,367738
26,4/9/2010 0:00,656203
26,4/16/2010 0:00,687297
26,4/23/2010 0:00,337140
26,4/30/2010 0:00,528086
26,5/7/2010 0:00,696605
26,5/14/2010 0:00,591463
26,5/21/2010 0:00,517432
26,5/28/2010 0:00,664223
26,6/4/2010 0:00,338554
26,6/11/2010 0:00,366057
26,6/18/2010 0:00,618805
26,6/25/2010 0:00,410190
26,7/2/2010 0:00,616197
26,7/9/2010 0:00,675664
26,7/16/2010 0:00,392628
26,7/23/2010 0:00,352373
26,7/30/2010 0:00,345365
26,8/6/2010 0:00,303486
26,8/13/2010 0:00,371500
26,8/20/2010 0:00,458532
26,8/27/2010 0:00,640428
26,9/3/2010 0:00,451065
26,9/10/2010 0:00,456409
26,9/17/2010 0:00,654458
26,9/24/2010 0:00,513692
26,10/1/2010 0:00,325412
26,10/8/2010 0:00,492681
26,10/15/2010 0:00,551253
26,10/22/2010 0:00,677381
26,10/29/2010 0:00,411922
26,11/5/2010 0:00,482900
26,11/12/2010 0:00,529725
26,11/19/2010 0:00,315088
26,11/26/2010 0:00,511407
26,12/3/2010 0:00,460869
26,12/10/2010 0:00,425517
26,12/17/2010 0:00,497350
26,12/24/2010 0:00,406076
26,12/31/2010 0:00,502553
26,1/7/2011 0:00,522909
26,1/14/2011 0:00,488380
26,1/21/2011 0:00,328365
26,1/28/2011 0:00,368611
26,2/4/2011 0:00,501000
26,2/11/2011 0:00,699942
26,2/18/2011 0:00,502119
26,2/25/2011 0:00,391069
26,3/4/2011 0:00,596933
26,3/11/2011 0:00,647376
26,3/18/2011 0:00,577330
26,3/25/2011 0:00,457115
26,4/1/2011 0:00,386524
26,4/8/2011 0:00,464200
26,4/15/2011 0:00,430486
26,4/22/2011 0:00,469559
26,4/29/2011 0:00,604830
26,5/6/2011 0:00,430267
26,5/13/2011 0:00,370061
26,5/20/2011 0:00,382743
26,5/27/2011 0:00,653731
26,6/3/2011 0:00,336256
26,6/10/2011 0:00,627645
26,6/17/2011 0:00,698645
26,6/24/2011 0:00,426352
26,7/1/2011 0:00,448370
26,7/8/2011 0:00,615285
26,7/15/2011 0:00,445214
26,7/22/2011 0:00,321883
26,7/29/2011 0:00,485602
26,8/5/2011 0:00,563710
26,8/12/2011 0:00,695928
26,8/19/2011 0:00,581456
26,8/26/2011 0:00,319341
26,9/2/2011 0:00,465815
26,9/9/2011 0:00,378871
26,9/16/2011 0:00,647136
26,9/23/2011 0:00,611183
26,9/30/2011 0:00,459410
26,10/7/2011 0:00,400153
26,10/14/2011 0:00,677182
26,10/21/2011 0:00,594154
26,10/28/2011 0:00,329862
26,11/4/2011 0:00,502174
26,11/11/2011 0:00,399229
26,11/18/2011 0:00,635950
26,11/25/2011 0:00,641926
26,12/2/2011 0:00,663562
26,12/9/2011 0:00,434292
26,12/16/2011 0:00,454631
26,12/23/2011 0:00,598800
26,12/30/2011 0:00,425421
26,1/6/2012 0:00,583718
26,1/13/2012 0:00,499481
26,1/20/2012 0:00,644239
26,1/27/2012 0:00,384305
26,2/3/2012 0:00,322430
26,2/10/2012 0:00,680603
26,2/17/2012 0:00,380251
26,2/24/2012 0:00,564299
26,3/2/2012 0:00,689523
26,3/9/2012 0:00,659963
26,3/16/2012 0:00,406954
26,3/23/2012 0:00,549068
26,3/30/2012 0:00,495821
26,4/6/2012 0:00,513524
26,4/13/2012 0:00,502838
26,4/20/2012 0:00,432009
26,4/27/2012 0:00,581457
26,5/4/2012 0:00,686163
26,5/11/2012 0:00,457641
26,5/18/2012 0:00,678938
26,5/25/2012 0:00,682225
26,6/1/2012 0:00,312874
26,6/8/2012 0:00,652720
26,6/15/2012 0:00,409035
26,6/22/2012 0:00,403718
26,6/29/2012 0:00,304270
26,7/6/2012 0:00,437639
26,7/13/2012 0:00,553357
26,7/20/2012 0:00,483440
26,7/27/2012 0:00,312679
26,8/3/2012 0:00,666647
26,8/10/2012 0:00,612247
26,8/17/2012 0:00,506142
26,8/24/2012 0:00,389102
26,8/31/2012 0:00,584819
26,9/7/2012 0:00,697933
26,9/14/2012 0:00,633851
26,9/21/2012 0:00,594607
26,9/28/2012 0:00,572115
26,10/5/2012 0:00,337236
26,10/12/2012 0:00,540005
26,10/19/2012 0:00,594341
26,10/26/2012 0:00,331443
27,2/5/2010 0:00,685278
27,2/12/2010 0:00,560244
27,2/19/2010 0:00,627274
27,2/26/2010 0:00,427278
27,3/5/2010 0:00,512117
27,3/12/2010 0:00,681471
27,3/19/2010 0:00,497366
27,3/26/2010 0:00,412266
27,4/2/2010 0:00,465102
27,4/9/2010 0:00,307910
27,4/16/2010 0:00,660815
27,4/23/2010 0:00,420084
27,4/30/2010 0:00,635158
27,5/7/2010 0:00,352485
27,5/14/2010 0:00,344398
27,5/21/2010 0:00,366132
27,5/28/2010 0:00,350006
27,6/4/2010 0:00,465328
27,6/11/2010 0:00,685719
27,6/18/2010 0:00,368006
27,6/25/2010 0:00,666619
27,7/2/2010 0:00,564362
27,7/9/2010 0:00,323854
27,7/16/2010 0:00,491947
27,7/23/2010 0:00,442814
27,7/30/2010 0:00,625502
27,8/6/2010 0:00,542462
27,8/13/2010 0:00,617748
27,8/20/2010 0:00,427198
27,8/27/2010 0:00,547586
27,9/3/2010 0:00,637835
27,9/10/2010 0:00,399918
27,9/17/2010 0:00,490583
27,9/24/2010 0:00,332160
27,10/1/2010 0:00,660093
27,10/8/2010 0:00,571083
27,10/15/2010 0:00,403913
27,10/22/2010 0:00,599915
27,10/29/2010 0:00,620624
27,11/5/2010 0:00,546097
27,11/12/2010 0:00,632487
27,11/19/2010 0:00,584260
27,11/26/2010 0:00,432478
27,12/3/2010 0:00,418687
27,12/10/2010 0:00,458301
27,12/17/2010 0:00,680582
27,12/24/2010 0:00,493560
27,12/31/2010 0:00,635141
27,1/7/2011 0:00,610717
27,1/14/2011 0:00,493180
27,1/21/2011 0:00,651759
27,1/28/2011 0:00,375598
27,2/4/2011 0:00,489622
27,2/11/2011 0:00,347250
27,2/18/2011 0:00,361301
27,2/25/2011 0:00,637566
27,3/4/2011 0:00,403760
27,3/11/2011 0:00,384367
27,3/18/2011 0:00,346121
27,3/25/2011 0:00,448554
27,4/1/2011 0:00,541271
27,4/8/2011 0:00,622859
27,4/15/2011 0:00,391958
27,4/22/2011 0:00,464604
27,4/29/2011 0:00,528500
27,5/6/2011 0:00,309237
27,5/13/2011 0:00,656997
27,5/20/2011 0:00,523485
27,5/27/2011 0:00,424900
27,6/3/2011 0:00,442260
27,6/10/2011 0:00,358795
27,6/17/2011 0:00,554961
27,6/24/2011 0:00,333436
27,7/1/2011 0:00,348181
27,7/8/2011 0:00,398088
27,7/15/2011 0:00,506612
27,7/22/2011 0:00,547509
27,7/29/2011 0:00,596203
27,8/5/2011 0:00,455451
27,8/12/2011 0:00,430147
27,8/19/2011 0:00,676411
27,8/26/2011 0:00,624435
27,9/2/2011 0:00,437848
27,9/9/2011 0:00,381832
27,9/16/2011 0:00,560620
27,9/23/2011 0:00,485614
27,9/30/2011 0:00,618078
27,10/7/2011 0:00,669867
27,10/14/2011 0:00,346461
27,10/21/2011 0:00,629049
27,10/28/2011 0:00,356246
27,11/4/2011 0:00,376019
27,11/11/2011 0:00,671535
27,11/18/2011 0:00,373397
27,11/25/2011 0:00,312267
27,12/2/2011 0:00,619323
27,12/9/2011 0:00,521101
27,12/16/2011 0:00,473651
27,12/23/2011 0:00,342890
27,12/30/2011 0:00,599827
27,1/6/2012 0:00,404274
27,1/13/2012 0:00,588583
27,1/20/2012 0:00,313111
27,1/27/2012 0:00,518108
27,2/3/2012 0:00,681455
27,2/10/2012 0:00,579578
27,2/17/2012 0:00,632387
27,2/24/2012 0:00,378415
27,3/2/2012 0:00,435136
27,3/9/2012 0:00,519535
27,3/16/2012 0:00,424276
27,3/23/2012 0:00,666462
27,3/30/2012 0:00,637041
27,4/6/2012 0:00,659337
27,4/13/2012 0:00,688260
27,4/20/2012 0:00,524745
27,4/27/2012 0:00,332941
27,5/4/2012 0:00,512412
27,5/11/2012 0:00,401056
27,5/18/2012 0:00,367120
27,5/25/2012 0:00,303826
27,6/1/2012 0:00,308706
27,6/8/2012 0:00,635243
27,6/15/2012 0:00,382973
27,6/22/2012 0:00,667205
27,6/29/2012 0:00,582739
27,7/6/2012 0:00,385084
27,7/13/2012 0:00,377766
27,7/20/2012 0:00,337470
27,7/27/2012 0:00,527435
27,8/3/2012 0:00,668582
27,8/10/2012 0:00,417637
27,8/17/2012 0:00,404390
27,8/24/2012 0:00,575069
27,8/31/2012 0:00,619376
27,9/7/2012 0:00,506200
27,9/14/2012 0:00,302402
27,9/21/2012 0:00,427924
27,9/28/2012 0:00,698176
27,10/5/2012 0:00,482110
27,10/12/2012 0:00,474569
27,10/19/2012 0:00,506849
27,10/26/2012 0:00,324030
28,2/5/2010 0:00,653376
28,2/12/2010 0:00,675068
28,2/19/2010 0:00,490318
28,2/26/2010 0:00,651316
28,3/5/2010 0:00,388990
28,3/12/2010 0:00,410430
28,3/19/2010 0:00,369044
28,3/26/2010 0:00,376723
28,4/2/2010 0:00,328522
28,4/9/2010 0:00,414803
28,4/16/2010 0:00,616278
28,4/23/2010 0:00,603113
28,4/30/2010 0:00,374873
28,5/7/2010 0:00,526908
28,5/14/2010 0:00,461099
28,5/21/2010 0:00,450705
28,5/28/2010 0:00,503450
28,6/4/2010 0:00,662290
28,6/11/2010 0:00,329569
28,6/18/2010 0:00,366636
28,6/25/2010 0:00,526446
28,7/2/2010 0:00,426898
28,7/9/2010 0:00,555435
28,7/16/2010 0:00,344568
28,7/23/2010 0:00,545781
28,7/30/2010 0:00,561674
28,8/6/2010 0:00,309771
28,8/13/2010 0:00,419960
28,8/20/2010 0:00,660777
28,8/27/2010 0:00,348379
28,9/3/2010 0:00,435834
28,9/10/2010 0:00,442714
28,9/17/2010 0:00,447855
28,9/24/2010 0:00,575717
28,10/1/2010 0:00,399660
28,10/8/2010 0:00,325497
28,10/15/2010 0:00,372087
28,10/22/2010 0:00,601290
28,10/29/2010 0:00,530641
28,11/5/2010 0:00,338412
28,11/12/2010 0:00,638440
28,11/19/2010 0:00,502344
28,11/26/2010 0:00,314355
28,12/3/2010 0:00,351683
28,12/10/2010 0:00,650151
28,12/17/2010 0:00,636022
28,12/24/2010 0:00,540500
28,12/31/2010 0:00,474604
28,1/7/2011 0:00,392427
28,1/14/2011 0:00,326938
28,1/21/2011 0:00,405497
28,1/28/2011 0:00,438770
28,2/4/2011 0:00,640525
28,2/11/2011 0:00,431262
28,2/18/2011 0:00,432706
28,2/25/2011 0:00,356992
28,3/4/2011 0:00,384655
28,3/11/2011 0:00,350115
28,3/18/2011 0:00,552568
28,3/25/2011 0:00,459410
28,4/1/2011 0:00,374461
28,4/8/2011 0:00,665685
28,4/15/2011 0:00,485609
28,4/22/2011 0:00,430217
28,4/29/2011 0:00,525057
28,5/6/2011 0:00,634796
28,5/13/2011 0:00,425131
28,5/20/2011 0:00,417350
28,5/27/2011 0:00,664617
28,6/3/2011 0:00,371543
28,6/10/2011 0:00,476925
28,6/17/2011 0:00,632734
28,6/24/2011 0:00,644892
28,7/1/2011 0:00,476673
28,7/8/2011 0:00,591582
28,7/15/2011 0:00,420956
28,7/22/2011 0:00,685252
28,7/29/2011 0:00,630595
28,8/5/2011 0:00,659562
28,8/12/2011 0:00,683180
28,8/19/2011 0:00,377172
28,8/26/2011 0:00,475431
28,9/2/2011 0:00,555627
28,9/9/2011 0:00,619185
28,9/16/2011 0:00,675408
28,9/23/2011 0:00,516572
28,9/30/2011 0:00,475681
28,10/7/2011 0:00,331888
28,10/14/2011 0:00,579114
28,10/21/2011 0:00,466284
28,10/28/2011 0:00,474961
28,11/4/2011 0:00,522637
28,11/11/2011 0:00,491113
28,11/18/2011 0:00,446824
28,11/25/2011 0:00,612776
28,12/2/2011 0:00,638381
28,12/9/2011 0:00,505641
28,12/16/2011 0:00,666281
28,12/23/2011 0:00,688804
28,12/30/2011 0:00,623377
28,1/6/2012 0:00,407186
28,1/13/2012 0:00,582776
28,1/20/2012 0:00,663107
28,1/27/2012 0:00,565655
28,2/3/2012 0:00,591089
28,2/10/2012 0:00,363832
28,2/17/2012 0:00,513241
28,2/24/2012 0:00,408762
28,3/2/2012 0:00,588266
28,3/9/2012 0:00,691276
28,3/16/2012 0:00,526345
28,3/23/2012 0:00,591382
28,3/30/2012 0:00,531616
28,4/6/2012 0:00,555011
28,4/13/2012 0:00,305996
28,4/20/2012 0:00,417503
28,4/27/2012 0:00,431079
28,5/4/2012 0:00,367245
28,5/11/2012 0:00,445215
28,5/18/2012 0:00,576703
28,5/25/2012 0:00,425763
28,6/1/2012 0:00,512517
28,6/8/2012 0:00,623696
28,6/15/2012 0:00,632089
28,6/22/2012 0:00,439140
28,6/29/2012 0:00,667582
28,7/6/2012 0:00,473548
28,7/13/2012 0:00,539476
28,7/20/2012 0:00,447128
28,7/27/2012 0:00,394085
28,8/3/2012 0:00,380825
28,8/10/2012 0:00,640319
28,8/17/2012 0:00,679917
28,8/24/2012 0:00,401796
28,8/31/2012 0:00,635553
28,9/7/2012 0:00,645391
28,9/14/2012 0:00,419025
28,9/21/2012 0:00,666461
28,9/28/2012 0:00,318066
28,10/5/2012 0:00,342588
28,10/12/2012 0:00,363551
28,10/19/2012 0:00,635788
28,10/26/2012 0:00,597995
29,2/5/2010 0:00,670476
29,2/12/2010 0:00,432610
29,2/19/2010 0:00,595898
29,2/26/2010 0:00,426742
29,3/5/2010 0:00,625098
29,3/12/2010 0:00,324585
29,3/19/2010 0:00,473272
29,3/26/2010 0:00,563071
29,4/2/2010 0:00,638843
29,4/9/2010 0:00,560684
29,4/16/2010 0:00,446570
29,4/23/2010 0:00,621290
29,4/30/2010 0:00,486737
29,5/7/2010 0:00,409231
29,5/14/2010 0:00,618129
29,5/21/2010 0:00,379188
29,5/28/2010 0:00,561987
29,6/4/2010 0:00,363775
29,6/11/2010 0:00,308436
29,6/18/2010 0:00,581897
29,6/25/2010 0:00,330412
29,7/2/2010 0:00,405413
29,7/9/2010 0:00,374126
29,7/16/2010 0:00,624372
29,7/23/2010 0:00,424157
29,7/30/2010 0:00,375009
29,8/6/2010 0:00,529425
29,8/13/2010 0:00,348085
29,8/20/2010 0:00,471934
29,8/27/2010 0:00,451230
29,9/3/2010 0:00,665416
29,9/10/2010 0:00,668723
29,9/17/2010 0:00,631355
29,9/24/2010 0:00,554288
29,10/1/2010 0:00,376834
29,10/8/2010 0:00,524717
29,10/15/2010 0:00,447134
29,10/22/2010 0:00,340780
29,10/29/2010 0:00,569038
29,11/5/2010 0:00,475707
29,11/12/2010 0:00,323419
29,11/19/2010 0:00,323375
29,11/26/2010 0:00,494740
29,12/3/2010 0:00,413617
29,12/10/2010 0:00,339269
29,12/17/2010 0:00,529700
29,12/24/2010 0:00,586303
29,12/31/2010 0:00,426298
29,1/7/2011 0:00,636259
29,1/14/2011 0:00,356465
29,1/21/2011 0:00,321692
29,1/28/2011 0:00,424545
29,2/4/2011 0:00,445323
29,2/11/2011 0:00,369093
29,2/18/2011 0:00,376562
29,2/25/2011 0:00,418391
29,3/4/2011 0:00,676994
29,3/11/2011 0:00,395897
29,3/18/2011 0:00,306734
29,3/25/2011 0:00,661955
29,4/1/2011 0:00,629175
29,4/8/2011 0:00,511681
29,4/15/2011 0:00,382824
29,4/22/2011 0:00,470930
29,4/29/2011 0:00,455461
29,5/6/2011 0:00,649861
29,5/13/2011 0:00,409849
29,5/20/2011 0:00,643032
29,5/27/2011 0:00,680942
29,6/3/2011 0:00,460103
29,6/10/2011 0:00,632889
29,6/17/2011 0:00,356690
29,6/24/2011 0:00,505695
29,7/1/2011 0:00,422578
29,7/8/2011 0:00,326981
29,7/15/2011 0:00,552964
29,7/22/2011 0:00,330585
29,7/29/2011 0:00,332144
29,8/5/2011 0:00,632520
29,8/12/2011 0:00,623059
29,8/19/2011 0:00,394330
29,8/26/2011 0:00,307635
29,9/2/2011 0:00,496703
29,9/9/2011 0:00,633808
29,9/16/2011 0:00,339669
29,9/23/2011 0:00,300957
29,9/30/2011 0:00,436764
29,10/7/2011 0:00,626428
29,10/14/2011 0:00,489268
29,10/21/2011 0:00,476228
29,10/28/2011 0:00,358986
29,11/4/2011 0:00,309334
29,11/11/2011 0:00,690556
29,11/18/2011 0:00,506200
29,11/25/2011 0:00,380733
29,12/2/2011 0:00,374694
29,12/9/2011 0:00,441253
29,12/16/2011 0:00,354130
29,12/23/2011 0:00,303201
29,12/30/2011 0:00,460942
29,1/6/2012 0:00,515789
29,1/13/2012 0:00,398049
29,1/20/2012 0:00,574744
29,1/27/2012 0:00,454922
29,2/3/2012 0:00,498974
29,2/10/2012 0:00,614614
29,2/17/2012 0:00,594925
29,2/24/2012 0:00,681674
29,3/2/2012 0:00,507805
29,3/9/2012 0:00,685446
29,3/16/2012 0:00,386950
29,3/23/2012 0:00,368201
29,3/30/2012 0:00,558449
29,4/6/2012 0:00,437820
29,4/13/2012 0:00,605583
29,4/20/2012 0:00,546403
29,4/27/2012 0:00,408772
29,5/4/2012 0:00,560494
29,5/11/2012 0:00,471797
29,5/18/2012 0:00,622443
29,5/25/2012 0:00,413203
29,6/1/2012 0:00,533004
29,6/8/2012 0:00,555322
29,6/15/2012 0:00,398102
29,6/22/2012 0:00,509850
29,6/29/2012 0:00,551287
29,7/6/2012 0:00,672495
29,7/13/2012 0:00,439920
29,7/20/2012 0:00,323355
29,7/27/2012 0:00,606609
29,8/3/2012 0:00,329435
29,8/10/2012 0:00,527198
29,8/17/2012 0:00,662319
29,8/24/2012 0:00,468042
29,8/31/2012 0:00,399508
29,9/7/2012 0:00,464626
29,9/14/2012 0:00,338827
29,9/21/2012 0:00,377105
29,9/28/2012 0:00,576541
29,10/5/2012 0:00,394031
29,10/12/2012 0:00,688380
29,10/19/2012 0:00,648024
29,10/26/2012 0:00,330183
30,2/5/2010 0:00,411329
30,2/12/2010 0:00,598723
30,2/19/2010 0:00,403579
30,2/26/2010 0:00,586555
30,3/5/2010 0:00,529055
30,3/12/2010 0:00,685531
30,3/19/2010 0:00,515855
30,3/26/2010 0:00,447936
30,4/2/2010 0:00,641416
30,4/9/2010 0:00,465744
30,4/16/2010 0:00,457987
30,4/23/2010 0:00,386131
30,4/30/2010 0:00,533037
30,5/7/2010 0:00,527782
30,5/14/2010 0:00,342672
30,5/21/2010 0:00,332799
30,5/28/2010 0:00,550401
30,6/4/2010 0:00,414334
30,6/11/2010 0:00,416486
30,6/18/2010 0:00,360688
30,6/25/2010 0:00,501844
30,7/2/2010 0:00,544130
30,7/9/2010 0:00,685591
30,7/16/2010 0:00,472349
30,7/23/2010 0:00,399500
30,7/30/2010 0:00,347996
30,8/6/2010 0:00,310618
30,8/13/2010 0:00,324728
30,8/20/2010 0:00,656912
30,8/27/2010 0:00,341711
30,9/3/2010 0:00,649498
30,9/10/2010 0:00,634767
30,9/17/2010 0:00,507914
30,9/24/2010 0:00,417777
30,10/1/2010 0:00,407930
30,10/8/2010 0:00,574155
30,10/15/2010 0:00,435180
30,10/22/2010 0:00,485132
30,10/29/2010 0:00,537568
30,11/5/2010 0:00,520279
30,11/12/2010 0:00,421289
30,11/19/2010 0:00,593430
30,11/26/2010 0:00,597545
30,12/3/2010 0:00,430921
30,12/10/2010 0:00,407258
30,12/17/2010 0:00,653456
30,12/24/2010 0:00,523282
30,12/31/2010 0:00,344244
30,1/7/2011 0:00,419017
30,1/14/2011 0:00,303718
30,1/21/2011 0:00,655717
30,1/28/2011 0:00,600136
30,2/4/2011 0:00,575603
30,2/11/2011 0:00,533819
30,2/18/2011 0:00,480870
30,2/25/2011 0:00,600920
30,3/4/2011 0:00,480565
30,3/11/2011 0:00,359917
30,3/18/2011 0:00,633224
30,3/25/2011 0:00,310964
30,4/1/2011 0:00,691104
30,4/8/2011 0:00,624390
30,4/15/2011 0:00,365145
30,4/22/2011 0:00,475644
30,4/29/2011 0:00,547903
30,5/6/2011 0:00,586722
30,5/13/2011 0:00,453863
30,5/20/2011 0:00,347259
30,5/27/2011 0:00,538288
30,6/3/2011 0:00,690097
30,6/10/2011 0:00,394876
30,6/17/2011 0:00,359818
30,6/24/2011 0:00,483704
30,7/1/2011 0:00,638466
30,7/8/2011 0:00,419588
30,7/15/2011 0:00,324491
30,7/22/2011 0:00,321498
30,7/29/2011 0:00,306273
30,8/5/2011 0:00,350816
30,8/12/2011 0:00,570021
30,8/19/2011 0:00,323951
30,8/26/2011 0:00,450086
30,9/2/2011 0:00,541498
30,9/9/2011 0:00,531286
30,9/16/2011 0:00,563976
30,9/23/2011 0:00,373642
30,9/30/2011 0:00,346907
30,10/7/2011 0:00,391816
30,10/14/2011 0:00,320932
30,10/21/2011 0:00,607443
30,10/28/2011 0:00,589593
30,11/4/2011 0:00,600617
30,11/11/2011 0:00,415916
30,11/18/2011 0:00,337713
30,11/25/2011 0:00,633965
30,12/2/2011 0:00,616361
30,12/9/2011 0:00,406623
30,12/16/2011 0:00,637622
30,12/23/2011 0:00,416005
30,12/30/2011 0:00,651809
30,1/6/2012 0:00,628750
30,1/13/2012 0:00,409229
30,1/20/2012 0:00,506160
30,1/27/2012 0:00,629524
30,2/3/2012 0:00,527717
30,2/10/2012 0:00,412282
30,2/17/2012 0:00,674776
30,2/24/2012 0:00,487644
30,3/2/2012 0:00,474046
30,3/9/2012 0:00,389600
30,3/16/2012 0:00,491755
30,3/23/2012 0:00,577806
30,3/30/2012 0:00,596415
30,4/6/2012 0:00,541125
30,4/13/2012 0:00,374758
30,4/20/2012 0:00,303063
30,4/27/2012 0:00,457557
30,5/4/2012 0:00,420387
30,5/11/2012 0:00,614481
30,5/18/2012 0:00,584603
30,5/25/2012 0:00,380403
30,6/1/2012 0:00,337344
30,6/8/2012 0:00,589521
30,6/15/2012 0:00,303830
30,6/22/2012 0:00,621614
30,6/29/2012 0:00,638073
30,7/6/2012 0:00,347030
30,7/13/2012 0:00,660134
30,7/20/2012 0:00,343777
30,7/27/2012 0:00,591726
30,8/3/2012 0:00,513704
30,8/10/2012 0:00,652035
30,8/17/2012 0:00,506993
30,8/24/2012 0:00,553264
30,8/31/2012 0:00,536667
30,9/7/2012 0:00,334135
30,9/14/2012 0:00,348217
30,9/21/2012 0:00,659505
30,9/28/2012 0:00,612151
30,10/5/2012 0:00,455455
30,10/12/2012 0:00,387654
30,10/19/2012 0:00,323116
30,10/26/2012 0:00,608192
31,2/5/2010 0:00,383201
31,2/12/2010 0:00,388800
31,2/19/2010 0:00,695635
31,2/26/2010 0:00,640219
31,3/5/2010 0:00,640993
31,3/12/2010 0:00,315371
31,3/19/2010 0:00,544554
31,3/26/2010 0:00,664772
31,4/2/2010 0:00,308457
31,4/9/2010 0:00,300436
31,4/16/2010 0:00,518264
31,4/23/2010 0:00,390840
31,4/30/2010 0:00,697730
31,5/7/2010 0:00,470982
31,5/14/2010 0:00,682507
31,5/21/2010 0:00,604590
31,5/28/2010 0:00,636559
31,6/4/2010 0:00,388120
31,6/11/2010 0:00,342994
31,6/18/2010 0:00,384720
31,6/25/2010 0:00,460390
31,7/2/2010 0:00,660645
31,7/9/2010 0:00,444630
31,7/16/2010 0:00,334227
31,7/23/2010 0:00,632504
31,7/30/2010 0:00,567374
31,8/6/2010 0:00,699499
31,8/13/2010 0:00,529683
31,8/20/2010 0:00,666309
31,8/27/2010 0:00,382346
31,9/3/2010 0:00,693367
31,9/10/2010 0:00,595537
31,9/17/2010 0:00,614573
31,9/24/2010 0:00,301614
31,10/1/2010 0:00,547752
31,10/8/2010 0:00,482490
31,10/15/2010 0:00,668417
31,10/22/2010 0:00,557776
31,10/29/2010 0:00,650445
31,11/5/2010 0:00,323852
31,11/12/2010 0:00,569053
31,11/19/2010 0:00,659852
31,11/26/2010 0:00,482072
31,12/3/2010 0:00,645567
31,12/10/2010 0:00,396559
31,12/17/2010 0:00,541692
31,12/24/2010 0:00,661564
31,12/31/2010 0:00,461882
31,1/7/2011 0:00,388259
31,1/14/2011 0:00,541074
31,1/21/2011 0:00,605407
31,1/28/2011 0:00,472385
31,2/4/2011 0:00,420231
31,2/11/2011 0:00,337912
31,2/18/2011 0:00,305691
31,2/25/2011 0:00,351706
31,3/4/2011 0:00,305993
31,3/11/2011 0:00,586526
31,3/18/2011 0:00,408951
31,3/25/2011 0:00,659399
31,4/1/2011 0:00,676161
31,4/8/2011 0:00,655628
31,4/15/2011 0:00,447529
31,4/22/2011 0:00,675927
31,4/29/2011 0:00,532342
31,5/6/2011 0:00,430038
31,5/13/2011 0:00,392626
31,5/20/2011 0:00,497932
31,5/27/2011 0:00,365650
31,6/3/2011 0:00,319978
31,6/10/2011 0:00,665344
31,6/17/2011 0:00,427648
31,6/24/2011 0:00,314092
31,7/1/2011 0:00,630650
31,7/8/2011 0:00,560259
31,7/15/2011 0:00,661323
31,7/22/2011 0:00,306203
31,7/29/2011 0:00,456603
31,8/5/2011 0:00,511998
